userId,1,2,3,4
51119,"{'22', '15', '19', '1'}",,"{'22', '15', '19'}","{'15', '19', '1'}"
51120,"{'4', '22', '19', '13'}","{'12', '19'}","{'19', '22', '12', '13', '4'}","{'22', '19', '4'}"
51121,"{'15', '19'}",,"{'19', '4', '14', '13'}","{'15', '19', '13'}"
51122,"{'1', '14'}","{'1', '14'}","{'15', '1'}",
51123,"{'19', '16', '22', '1', '4'}","{'4', '22', '19', '1'}","{'19', '16', '22', '1', '18', '13', '4'}","{'19', '22', '1', '18', '4'}"
51124,"{'22', '19', '13'}",{'22'},"{'22', '13'}",{'22'}
51125,"{'22', '15', '19', '1'}","{'15', '19', '1'}","{'22', '15', '1'}",{'1'}
51126,{'19'},"{'13', '19', '1', '14'}","{'13', '19', '21', '14'}","{'22', '19', '1', '13'}"
51127,{'14'},"{'22', '14'}","{'22', '1', '14'}","{'1', '14'}"
51128,,{'12'},,{'12'}
51129,"{'17', '1'}",,,
51130,{'1'},,"{'22', '1', '13'}","{'19', '1', '13'}"
51131,{'1'},{'1'},"{'1', '5'}",
51132,{'22'},{'22'},"{'22', '15'}","{'19', '22', '15', '1', '6'}"
51133,{'22'},{'22'},{'22'},"{'22', '1'}"
51134,"{'4', '15', '19', '1'}","{'4', '15', '19', '1'}","{'19', '22', '15', '20', '4'}","{'4', '19', '1'}"
51135,{'16'},"{'15', '19'}",{'1'},"{'15', '4'}"
51136,"{'22', '19'}",,{'22'},
51137,"{'19', '1'}","{'22', '19', '1'}","{'22', '1'}","{'19', '1'}"
51138,{'1'},{'1'},{'1'},
51139,"{'4', '12', '19', '1'}","{'19', '12', '4', '5'}","{'19', '1', '5', '12', '4'}","{'12', '19', '1', '5'}"
51140,"{'22', '14'}","{'22', '12', '1', '14'}","{'22', '12'}","{'22', '12', '1'}"
51141,"{'4', '1', '6'}",{'1'},{'1'},{'1'}
51142,"{'17', '16', '11', '1', '5', '14', '12', '13', '8'}","{'17', '11', '1', '5', '14', '12', '13', '10'}","{'19', '17', '11', '1', '5', '14', '12', '13'}","{'17', '11', '1', '5', '14', '12', '13'}"
51143,"{'8', '12', '17', '14'}",,,
51144,{'12'},{'12'},,
51145,"{'19', '15', '4', '1'}","{'4', '15'}","{'19', '15', '4'}","{'22', '15', '19'}"
51146,"{'19', '22', '1', '12', '13'}","{'22', '19', '14'}","{'19', '22', '1', '14', '13'}","{'22', '19', '1', '13'}"
51147,{'4'},"{'4', '1'}","{'22', '4', '1', '5'}","{'19', '4', '1'}"
51149,{'12'},"{'12', '14'}","{'12', '14'}",
51150,"{'19', '15', '12', '1'}","{'15', '19', '1', '5'}","{'15', '12', '1'}","{'15', '19', '1'}"
51151,"{'19', '1', '5'}","{'1', '5'}","{'19', '1', '5'}","{'19', '22', '15', '1', '5', '20'}"
51152,"{'22', '5'}",{'22'},"{'22', '14'}","{'22', '1', '14'}"
51153,"{'22', '19', '1'}",{'19'},{'19'},{'19'}
51154,"{'17', '1'}","{'1', '5', '14'}","{'17', '3', '1'}",{'1'}
51155,"{'4', '1'}","{'1', '5'}","{'22', '19', '4'}","{'4', '22', '19'}"
51156,"{'22', '15', '1', '13'}","{'19', '22', '15', '1', '5'}","{'22', '15', '1'}","{'22', '15', '19', '1'}"
51157,{'19'},"{'19', '1'}","{'22', '19'}","{'22', '15', '19'}"
51158,"{'17', '22', '14', '12', '4'}","{'22', '12', '17', '4'}","{'22', '12', '4', '14'}","{'22', '12', '14'}"
51159,{'19'},"{'19', '13'}",,"{'4', '19'}"
51160,"{'22', '4', '1'}","{'22', '1'}","{'22', '1'}","{'22', '19'}"
51161,"{'19', '1'}",{'19'},"{'19', '1'}","{'19', '1'}"
51162,"{'12', '14'}",{'12'},{'12'},{'12'}
51163,{'22'},,{'1'},
51164,"{'19', '1'}",{'19'},{'19'},"{'19', '1'}"
51165,"{'15', '1'}",,"{'15', '1'}",{'4'}
51166,,{'14'},{'14'},
51167,,,"{'4', '19', '13'}",{'19'}
51168,"{'4', '19'}","{'19', '22', '5', '13', '4'}","{'22', '19', '1', '13'}","{'22', '19', '13'}"
51169,,,"{'1', '14'}","{'4', '1', '14'}"
51170,"{'19', '1'}","{'4', '1'}","{'22', '4'}",{'4'}
51171,{'19'},"{'12', '19', '1'}","{'19', '12'}","{'22', '19'}"
51172,,{'14'},{'14'},
51173,"{'19', '1', '6'}","{'19', '1'}","{'19', '1'}","{'19', '1'}"
51174,"{'19', '1', '12', '13', '4'}","{'22', '13'}","{'19', '17', '22', '14', '12', '13', '4'}","{'22', '4', '1', '5'}"
51175,"{'22', '19', '1'}","{'22', '1'}","{'22', '4', '13'}","{'22', '4', '1'}"
51176,,"{'22', '19'}","{'22', '19'}","{'22', '19'}"
51177,"{'15', '19', '16'}","{'19', '16', '5'}","{'22', '19', '4', '16'}","{'19', '16'}"
51178,{'1'},,{'1'},{'1'}
51179,{'19'},{'19'},{'19'},
51180,{'4'},,,
51181,,{'1'},,
51182,"{'1', '5'}",{'1'},{'1'},{'1'}
51183,"{'4', '1', '6'}","{'4', '19', '1'}","{'19', '4', '1', '21'}",{'1'}
51184,{'19'},,,
51185,"{'12', '1'}","{'12', '1'}","{'17', '1', '5', '14', '12', '4'}","{'17', '1', '5', '14', '12'}"
51186,"{'4', '12'}","{'4', '12'}","{'22', '12', '4', '14'}",{'12'}
51187,"{'22', '19', '1', '14'}","{'19', '1', '14'}","{'19', '1', '14'}","{'1', '14'}"
51189,{'4'},,,{'19'}
51190,{'1'},"{'19', '1', '13'}",,"{'19', '5'}"
51191,"{'15', '19', '1', '13'}","{'1', '13'}","{'15', '19', '1', '13'}","{'19', '13'}"
51192,{'4'},{'4'},{'4'},{'4'}
51194,"{'22', '4', '1', '5'}","{'22', '1', '5', '14', '12', '4'}","{'22', '1', '5', '14', '4'}","{'22', '4', '1'}"
51195,"{'12', '19'}",{'19'},"{'19', '22', '1', '12', '4'}","{'19', '22', '1', '12', '13'}"
51196,{'4'},,"{'19', '4'}","{'4', '19', '16', '1'}"
51197,"{'4', '1', '5'}",{'1'},{'5'},{'5'}
51198,,"{'15', '5'}",{'15'},"{'4', '1', '14'}"
51199,{'1'},"{'4', '5'}","{'22', '4', '1'}",{'1'}
51200,"{'22', '19'}","{'22', '19'}","{'22', '1'}","{'22', '19', '4', '1'}"
51201,,,"{'19', '15'}",{'15'}
51202,"{'4', '1', '14'}","{'4', '14'}",{'4'},"{'4', '14'}"
51203,"{'19', '1', '5', '14', '12', '13'}","{'19', '1', '5', '14', '4'}","{'19', '22', '15', '1', '5', '14', '13'}","{'19', '1', '5', '13'}"
51204,{'22'},{'19'},"{'22', '19', '13'}","{'22', '19'}"
51205,,,{'1'},
51206,"{'4', '5'}","{'4', '5'}","{'12', '4', '5', '14'}","{'22', '1', '5', '20', '12', '4'}"
51207,"{'12', '14'}",,,"{'1', '14'}"
51208,,{'3'},{'3'},
51209,"{'19', '1', '5', '12', '13', '4'}",,,
51210,{'4'},"{'15', '1'}","{'4', '1'}","{'4', '1'}"
51211,"{'22', '19', '1', '5'}","{'22', '19', '1'}","{'22', '19', '1', '5'}","{'22', '19', '1'}"
51213,{'1'},{'1'},{'1'},{'1'}
51214,"{'22', '1'}",{'22'},"{'22', '19', '1'}","{'22', '19'}"
51215,"{'19', '17', '16', '11', '1', '12', '13'}","{'12', '17', '1', '5'}","{'19', '17', '1', '12', '10'}","{'19', '16', '1'}"
51216,{'1'},{'1'},,{'1'}
51217,"{'22', '15', '4', '1'}","{'22', '15', '4'}","{'22', '15', '4', '1'}","{'22', '15', '4', '1'}"
51218,"{'22', '1', '14'}","{'22', '1', '5', '14'}","{'22', '14'}","{'19', '22', '1', '5', '14'}"
51219,{'1'},{'1'},{'1'},{'1'}
51220,"{'4', '19', '1', '5'}","{'4', '19', '1'}","{'4', '19', '1'}","{'19', '22', '15', '1', '4'}"
51221,"{'22', '19'}","{'22', '19'}","{'22', '19'}","{'22', '19'}"
51222,"{'15', '19', '1'}","{'4', '15', '1'}","{'21', '22', '15', '1', '13', '4'}","{'19', '15', '13'}"
51223,"{'4', '19', '1', '13'}","{'19', '1'}","{'19', '21', '22', '15', '1', '14', '13', '4'}","{'19', '22', '15', '1', '13'}"
51224,"{'15', '19', '16'}","{'19', '1'}","{'19', '16', '15', '1', '6', '5', '13'}","{'19', '1', '6'}"
51225,{'19'},"{'22', '19'}","{'22', '19'}",{'19'}
51226,"{'19', '1', '5', '14'}","{'19', '22', '1', '5', '14'}","{'22', '19', '5'}","{'19', '1'}"
51227,"{'4', '19', '1'}","{'19', '1'}","{'19', '21', '22', '15', '1'}","{'22', '19', '1'}"
51228,"{'4', '19'}",{'19'},{'19'},{'19'}
51229,"{'19', '1'}","{'22', '19', '1', '13'}","{'1', '13'}",
51230,{'19'},{'19'},"{'19', '1', '13'}","{'4', '19', '16'}"
51232,{'1'},"{'19', '1', '5'}","{'19', '1'}","{'22', '19', '1'}"
51233,"{'22', '15', '19', '5'}",{'19'},"{'19', '4', '14'}",{'19'}
51234,{'22'},{'22'},"{'22', '1', '6'}",
51235,"{'19', '15', '1', '20', '13'}","{'19', '16', '15', '1', '6', '14', '20', '12', '3', '13'}","{'22', '19', '4', '13'}","{'19', '21', '22', '15', '1', '20', '13'}"
51236,"{'4', '5'}","{'22', '4'}","{'22', '1'}","{'22', '4'}"
51237,"{'19', '22', '15', '1', '14', '13'}","{'22', '15', '1', '13'}","{'1', '13'}","{'19', '14', '1', '13'}"
51238,,{'1'},,{'1'}
51239,"{'15', '19'}","{'22', '15'}","{'22', '15', '19'}",{'22'}
51240,"{'22', '15'}","{'22', '4'}","{'22', '3'}","{'22', '19', '4', '3'}"
51241,,,,{'1'}
51242,"{'19', '1', '13'}","{'19', '1'}","{'22', '19', '1', '13'}","{'15', '19'}"
51244,"{'22', '19'}",{'19'},{'22'},"{'22', '15', '19'}"
51245,"{'22', '19', '1', '5'}","{'19', '4', '1', '5'}","{'19', '21', '22', '15', '1', '5', '13', '4'}","{'19', '22', '1', '5', '20', '4'}"
51246,"{'22', '1'}","{'1', '13'}","{'22', '1'}","{'22', '1', '13'}"
51247,"{'19', '15', '14', '20', '13'}","{'19', '22', '1', '20', '13'}","{'19', '22', '15', '1', '20', '13', '4'}","{'19', '17', '22', '15', '1', '20', '13'}"
51248,"{'4', '15', '19'}","{'19', '14'}","{'4', '1', '13'}","{'19', '1', '13'}"
51249,{'19'},{'19'},"{'22', '19', '1'}",{'19'}
51250,"{'22', '1', '20'}","{'22', '20'}","{'20', '22', '16'}","{'22', '19', '20'}"
51251,"{'20', '22', '19', '1'}","{'22', '19'}","{'22', '19'}","{'22', '19', '1', '20'}"
51252,,,{'22'},"{'22', '15'}"
51253,"{'4', '19'}",{'19'},"{'19', '15', '4', '6'}","{'4', '22', '19', '6'}"
51254,"{'4', '19'}","{'19', '22', '15', '1', '4'}","{'4', '15', '19'}","{'4', '15', '19', '1'}"
51255,"{'22', '19'}","{'22', '19'}","{'22', '19'}","{'22', '19', '5'}"
51256,{'19'},{'19'},{'19'},
51257,"{'15', '19', '1', '13'}","{'19', '4', '13'}","{'22', '4', '1', '13'}","{'4', '22', '19', '13'}"
51258,"{'22', '19', '1'}","{'22', '19'}","{'19', '1'}","{'22', '15', '19', '1'}"
51259,{'19'},{'19'},"{'19', '5', '13'}",{'19'}
51260,{'22'},"{'22', '4'}","{'22', '4'}",{'22'}
51261,"{'1', '14'}",{'14'},,{'14'}
51262,"{'22', '4', '1', '19'}","{'22', '19'}","{'22', '19', '1'}","{'22', '19', '5'}"
51263,,{'1'},{'15'},"{'15', '1'}"
51264,{'15'},"{'22', '15', '1', '14'}",{'22'},"{'22', '4', '1'}"
51265,{'22'},{'22'},"{'22', '1'}","{'22', '19', '1'}"
51266,{'19'},"{'19', '1'}",{'19'},
51267,"{'22', '16'}","{'16', '1'}",{'1'},"{'19', '16'}"
51268,"{'15', '19'}",{'19'},"{'20', '15', '19'}","{'15', '19'}"
51269,"{'22', '19', '3', '14'}","{'22', '19', '1', '14'}","{'22', '19', '1'}","{'22', '19'}"
51270,,"{'22', '1', '13'}","{'22', '19', '13'}","{'22', '19', '4', '13'}"
51271,"{'22', '19'}","{'22', '19', '1'}","{'22', '19', '1'}","{'22', '15', '19', '1'}"
51272,,"{'15', '19', '1'}","{'19', '1', '13'}","{'12', '19', '1'}"
51273,"{'22', '15', '19', '1'}","{'22', '15', '1', '19'}","{'19', '22', '15', '1', '4'}","{'22', '19', '4', '1'}"
51274,,,{'19'},
51275,"{'22', '1'}",{'1'},"{'19', '1'}",{'19'}
51276,"{'19', '14'}",{'19'},"{'22', '19', '2'}","{'22', '2'}"
51277,{'1'},{'1'},{'1'},{'1'}
51278,"{'22', '4', '1'}","{'4', '1'}","{'22', '4', '1'}","{'22', '4', '1'}"
51279,"{'4', '12', '5', '14'}","{'17', '1', '5', '14', '12'}","{'1', '5', '14', '12', '4'}","{'22', '1', '5', '14', '12'}"
51280,"{'12', '3', '1', '10'}","{'3', '1', '10'}",,{'1'}
51281,{'22'},,{'22'},
51282,{'19'},"{'4', '19', '16'}","{'4', '15', '19'}","{'4', '15', '19', '16'}"
51283,,,,{'1'}
51284,"{'22', '19'}","{'22', '19'}","{'22', '19'}","{'22', '19'}"
51286,,{'19'},"{'19', '1', '13'}","{'15', '19', '1'}"
51287,"{'19', '13'}","{'19', '13'}","{'13', '22', '19', '14'}","{'15', '19', '14', '13'}"
51288,,{'15'},{'15'},{'15'}
51289,"{'19', '13'}","{'15', '19', '1', '5'}",{'19'},"{'15', '19', '1', '13'}"
51290,"{'22', '19', '3'}",,"{'22', '19', '3'}","{'22', '19', '3'}"
51291,"{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19', '1', '13'}","{'22', '19'}"
51292,{'19'},"{'19', '1'}",{'19'},{'19'}
51293,"{'19', '15', '1', '14', '20', '4'}","{'20', '3', '16', '10'}","{'20', '4', '3'}","{'20', '22', '19', '4'}"
51294,{'19'},{'19'},"{'19', '16', '22', '15', '1', '13'}","{'18', '15', '5'}"
51295,"{'22', '19', '1', '13'}","{'22', '19', '13'}","{'22', '19', '1'}","{'22', '19', '1', '13'}"
51296,{'19'},"{'4', '19', '1', '5'}","{'19', '1'}","{'19', '1'}"
51297,"{'17', '22', '15', '1', '12', '4'}","{'17', '22', '15', '1', '12', '4'}","{'22', '15', '1', '12', '4'}","{'22', '15', '1', '5', '12', '4'}"
51298,"{'1', '14'}",{'14'},"{'22', '1', '14'}","{'22', '14'}"
51299,"{'12', '19', '1'}",{'1'},"{'19', '1'}","{'19', '1'}"
51300,"{'19', '1', '14', '13', '4'}","{'19', '22', '1', '5', '13'}","{'19', '22', '1', '13', '4'}","{'22', '19', '1'}"
51301,"{'22', '19', '1'}","{'22', '19'}","{'22', '19'}","{'22', '15', '4'}"
51302,{'19'},{'19'},{'13'},"{'19', '11', '13'}"
51304,"{'22', '19'}","{'22', '19'}","{'22', '19'}","{'22', '19', '1'}"
51305,{'4'},{'4'},{'4'},
51306,"{'22', '1'}",{'1'},,{'1'}
51307,{'19'},{'19'},{'19'},{'19'}
51308,,{'19'},{'19'},
51309,"{'20', '19'}","{'19', '1'}","{'19', '22', '15', '1', '20', '4'}","{'22', '19', '1', '20'}"
51310,{'19'},,,
51311,"{'19', '20', '4', '5'}","{'20', '19', '1'}","{'19', '22', '1', '20', '13'}","{'22', '15', '19', '20'}"
51312,{'19'},{'19'},"{'22', '19', '16'}","{'22', '19'}"
51313,{'13'},"{'22', '13'}","{'22', '1'}","{'22', '15', '1', '5'}"
51314,,{'19'},{'19'},{'19'}
51315,{'4'},,,"{'22', '19'}"
51316,"{'19', '1'}",{'19'},"{'19', '1'}","{'19', '1'}"
51317,{'19'},"{'19', '1'}",{'19'},{'19'}
51318,"{'22', '19'}","{'22', '1'}","{'22', '19'}","{'22', '19', '4', '13'}"
51319,{'1'},{'1'},{'1'},{'1'}
51320,{'1'},,{'1'},{'1'}
51321,"{'22', '19', '1', '13'}","{'12', '19', '1', '13'}","{'19', '22', '15', '1', '13', '4'}","{'22', '19', '1', '13'}"
51322,"{'22', '19', '1'}","{'4', '19', '1'}","{'22', '4', '1'}",{'19'}
51323,,{'16'},,
51325,"{'15', '19'}",{'19'},{'22'},"{'22', '19'}"
51326,{'19'},,"{'22', '19'}","{'22', '19'}"
51327,"{'15', '19', '1', '13'}",{'1'},{'1'},"{'22', '1'}"
51328,{'19'},{'19'},{'19'},{'19'}
51329,{'5'},{'16'},{'22'},
51330,,{'1'},,"{'19', '22', '1', '5', '4'}"
51331,"{'22', '4'}",{'22'},"{'22', '4'}","{'22', '4'}"
51332,{'1'},,,
51333,{'5'},,,
51334,"{'22', '4', '1'}","{'22', '4', '1', '14'}","{'22', '4', '1'}","{'22', '1', '14'}"
51335,"{'22', '19'}","{'22', '19'}","{'22', '19', '21'}",
51336,"{'19', '15', '5', '14', '13'}",,{'15'},"{'15', '19'}"
51337,{'19'},,,"{'22', '19'}"
51338,{'19'},"{'19', '15', '1', '5', '4'}","{'22', '19', '4', '1'}","{'15', '19'}"
51339,"{'19', '4', '1', '14'}","{'19', '5'}","{'22', '4', '5'}","{'22', '6', '5'}"
51340,"{'20', '1'}","{'20', '1'}","{'15', '1'}",{'1'}
51341,"{'1', '5'}","{'19', '16', '5'}","{'22', '19', '5'}","{'22', '19', '1', '5'}"
51343,"{'19', '1'}","{'19', '1'}","{'19', '1'}","{'4', '19', '1'}"
51344,"{'22', '19'}","{'22', '19'}","{'19', '1'}",{'19'}
51345,"{'14', '13'}","{'19', '13'}","{'19', '21', '22', '14', '13'}","{'19', '13'}"
51347,"{'22', '19', '13'}","{'22', '19'}","{'4', '19'}","{'22', '15', '19', '16'}"
51348,"{'19', '22', '15', '1', '4'}","{'22', '19'}","{'22', '19', '1'}","{'22', '1'}"
51349,"{'4', '14'}","{'4', '14'}",{'4'},
51350,"{'19', '5'}",{'19'},"{'22', '19'}",{'22'}
51351,"{'19', '22', '1', '5', '13'}","{'22', '19', '1', '5'}","{'22', '19', '1', '5'}","{'22', '19', '1'}"
51352,{'19'},{'19'},{'19'},"{'19', '1'}"
51353,{'19'},{'15'},,{'1'}
51354,"{'19', '5'}","{'4', '19', '1', '5'}","{'19', '1', '5'}","{'4', '19', '5'}"
51355,"{'22', '19'}","{'22', '19'}",{'22'},"{'22', '19'}"
51356,"{'4', '1', '14'}",{'1'},{'14'},"{'4', '1', '14'}"
51357,,,{'13'},{'6'}
51358,"{'15', '19', '5', '14'}","{'19', '13'}",{'19'},"{'12', '19'}"
51360,"{'22', '1', '13'}",{'22'},{'22'},{'22'}
51362,"{'22', '19'}","{'22', '19'}","{'22', '19', '1'}","{'22', '19', '1'}"
51363,"{'22', '4', '19'}","{'19', '22', '1', '5', '4'}","{'22', '19', '1'}","{'22', '19', '1'}"
51364,"{'19', '1', '5', '13', '4'}","{'22', '19', '13'}","{'22', '15', '19', '13'}","{'19', '22', '15', '1', '4'}"
51365,{'4'},"{'12', '4'}",{'4'},"{'12', '4', '1'}"
51366,"{'1', '14'}",{'19'},"{'15', '19'}",{'19'}
51367,"{'22', '19'}","{'19', '1'}",{'19'},{'19'}
51368,{'19'},"{'22', '19'}",{'19'},{'19'}
51369,"{'19', '16', '13'}","{'19', '13'}",{'19'},"{'19', '11', '13'}"
51370,"{'19', '17', '16', '11', '22', '1', '5', '14', '20', '12', '13', '4'}","{'19', '22', '1', '5', '14', '20', '13'}","{'19', '16', '21', '22', '1', '5', '14', '13'}","{'19', '16', '21', '22', '1', '5', '13'}"
51371,"{'12', '1'}","{'12', '1', '14'}","{'12', '1', '14'}","{'4', '12', '1', '14'}"
51372,,{'15'},"{'15', '16'}",
51373,"{'22', '3'}","{'22', '4', '3'}",,
51374,"{'19', '1'}",{'19'},"{'19', '1'}","{'19', '1'}"
51375,"{'12', '14', '13'}","{'19', '14', '13'}","{'13', '4', '19', '14'}","{'13', '4', '14'}"
51376,"{'19', '1', '14'}","{'19', '1', '14'}","{'19', '1', '14'}","{'19', '1', '14'}"
51377,"{'19', '4', '14', '13'}",{'19'},"{'4', '19', '1', '13'}","{'19', '13'}"
51378,"{'19', '4'}","{'1', '6'}","{'22', '1'}","{'15', '19', '1'}"
51380,"{'1', '14'}","{'22', '1', '14'}","{'22', '14'}","{'22', '1', '14'}"
51381,"{'22', '19', '6'}",{'22'},,
51382,"{'22', '19', '1'}",{'22'},"{'22', '1'}",{'22'}
51383,"{'19', '1'}",{'19'},{'19'},{'19'}
51384,"{'19', '4', '1', '13'}","{'4', '19', '13'}","{'19', '22', '1', '13', '4'}","{'22', '13'}"
51385,"{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19', '1'}","{'22', '15', '1'}"
51386,"{'19', '1'}","{'13', '19', '1', '14'}","{'19', '1', '14', '12', '4'}","{'19', '1', '14', '12', '13', '4'}"
51387,"{'1', '14'}",{'14'},"{'22', '1', '14'}",
51388,"{'22', '19'}","{'22', '19'}","{'22', '19'}","{'22', '1', '5'}"
51389,"{'22', '4'}","{'22', '4'}",{'22'},"{'22', '19', '4'}"
51390,"{'22', '19', '1'}","{'15', '19', '13'}","{'22', '15', '1', '19'}","{'22', '15', '19', '1'}"
51391,"{'1', '5', '14', '12', '4'}","{'4', '14'}","{'12', '4', '1', '14'}","{'1', '5', '14', '12', '4'}"
51392,"{'19', '16', '14'}",,,
51393,,{'22'},{'1'},{'1'}
51394,,,,{'15'}
51395,{'4'},"{'4', '19'}","{'19', '4'}","{'4', '19', '13'}"
51396,"{'15', '19', '13'}","{'19', '22', '14', '12', '13'}","{'4', '19', '14', '13'}","{'4', '19'}"
51397,"{'22', '19', '1', '5'}","{'22', '19', '1'}","{'22', '19', '1', '5'}","{'22', '19', '1', '20'}"
51398,"{'19', '22', '1', '14', '12', '4'}","{'19', '17', '22', '1', '5', '12'}","{'17', '22', '1', '14', '12', '13', '4'}","{'22', '12', '1', '5'}"
51399,"{'19', '1', '13'}","{'19', '16', '15', '1', '13', '4'}","{'19', '4', '1', '13'}","{'19', '22', '1', '14', '13', '4'}"
51400,{'19'},{'19'},"{'22', '19'}","{'22', '19'}"
51401,{'19'},{'19'},{'19'},{'19'}
51402,"{'19', '22', '15', '1', '5', '14', '13', '4'}","{'19', '22', '1', '5', '14', '13', '4'}","{'19', '22', '1', '14', '13', '4'}","{'4', '1'}"
51403,"{'22', '15', '19', '1'}","{'22', '1'}","{'22', '15', '19'}","{'22', '15', '1', '19'}"
51405,"{'19', '22', '4', '1'}","{'22', '19', '1'}","{'19', '1'}",{'1'}
51406,{'1'},{'1'},,
51407,"{'20', '19'}","{'15', '19'}","{'22', '15', '1', '19'}","{'15', '19', '1'}"
51408,"{'1', '14'}",{'1'},{'1'},{'1'}
51409,"{'19', '1', '14'}","{'19', '1', '5', '20', '13'}","{'19', '22', '1', '14', '20', '13'}","{'4', '19', '1', '5'}"
51411,"{'19', '13'}","{'22', '4', '13'}","{'4', '19', '13'}","{'4', '13'}"
51412,"{'4', '3', '16'}",,"{'4', '3', '5'}","{'19', '1', '5'}"
51413,{'15'},,,
51414,{'1'},{'1'},{'1'},{'1'}
51416,"{'4', '17', '1', '14'}","{'1', '14'}",{'1'},{'1'}
51418,"{'22', '1'}","{'19', '1'}",{'1'},"{'22', '5'}"
51419,"{'15', '19', '1'}",{'19'},"{'19', '4', '1'}","{'4', '19', '1'}"
51420,"{'15', '19', '1'}",{'1'},"{'22', '19', '1'}","{'19', '1'}"
51421,"{'19', '4', '1', '5'}","{'19', '5'}","{'15', '4'}","{'4', '19', '1', '5'}"
51422,"{'15', '19', '1', '5'}","{'19', '15'}",{'19'},"{'19', '1'}"
51423,"{'12', '4'}",{'4'},"{'12', '4'}","{'12', '4'}"
51424,{'19'},"{'22', '19', '5'}",{'19'},"{'22', '19', '1'}"
51425,{'15'},,{'15'},{'15'}
51426,{'1'},,,{'1'}
51427,"{'22', '12', '1', '19'}","{'22', '15', '19', '14'}","{'22', '19', '1', '14'}","{'19', '1', '14'}"
51428,"{'19', '22', '15', '1', '5'}","{'22', '19', '1'}","{'22', '19', '13'}","{'22', '19'}"
51429,{'1'},{'1'},{'1'},{'1'}
51430,"{'19', '4', '1'}","{'22', '19', '1', '20'}",{'19'},"{'19', '21', '22', '1', '14', '4'}"
51431,,,"{'19', '15'}","{'15', '19'}"
51432,"{'22', '19'}","{'22', '19'}",{'22'},"{'22', '19'}"
51434,"{'22', '19'}","{'22', '19'}","{'22', '19'}","{'22', '19', '1'}"
51435,{'5'},,{'5'},
51436,"{'22', '4', '19', '13'}","{'19', '13'}","{'19', '21', '5', '14', '13'}","{'22', '19', '13', '14'}"
51438,"{'19', '5', '13'}","{'19', '1', '5'}",{'19'},"{'19', '13'}"
51439,"{'20', '13'}","{'20', '13'}","{'20', '21', '13'}","{'20', '19', '1', '13'}"
51440,"{'1', '14'}","{'4', '1', '5', '14'}","{'12', '1', '5', '14'}","{'1', '5', '14', '12', '4'}"
51441,"{'1', '14'}",{'14'},,{'14'}
51442,{'19'},,,
51445,"{'22', '4', '1', '19'}","{'22', '19', '1'}",{'22'},"{'22', '15', '19'}"
51446,"{'19', '4', '5', '14'}","{'19', '1', '5', '14', '13', '4'}","{'15', '4'}","{'4', '19', '1', '5'}"
51447,{'19'},"{'22', '19', '1'}","{'22', '19', '4'}","{'22', '19'}"
51448,"{'19', '22', '1', '5', '4'}",{'19'},"{'22', '19'}",{'19'}
51450,"{'15', '19'}","{'15', '19'}","{'22', '19', '4'}","{'22', '19'}"
51451,"{'4', '14'}","{'19', '14'}","{'4', '19'}","{'19', '13'}"
51452,"{'22', '1', '14'}","{'22', '1', '14'}","{'22', '1', '5', '14'}","{'22', '15', '1', '14', '4'}"
51453,"{'12', '19'}",{'19'},"{'19', '12', '14'}","{'19', '12', '5'}"
51454,"{'17', '1', '5', '14'}","{'17', '1', '5', '14'}","{'17', '1', '5', '14'}","{'17', '1', '14'}"
51455,"{'19', '1', '5'}",,{'19'},{'19'}
51456,,,"{'19', '1'}",{'19'}
51457,"{'22', '1'}","{'19', '22', '1', '5', '13'}",{'22'},"{'22', '1'}"
51458,"{'22', '1'}",,"{'22', '14'}","{'22', '1'}"
51459,"{'19', '1'}",{'19'},,"{'4', '19'}"
51460,"{'19', '1', '5', '14', '20', '12', '13', '4'}","{'19', '1', '5', '13', '4'}","{'4', '1', '5'}","{'4', '1', '5'}"
51461,"{'19', '22', '1', '5', '13'}","{'22', '19', '1', '13'}","{'22', '19', '1', '13'}","{'22', '19', '1', '5'}"
51462,"{'20', '4', '5'}",{'4'},{'4'},"{'4', '12', '5'}"
51464,{'1'},{'1'},,
51465,"{'22', '4', '1', '19'}","{'22', '4', '1'}","{'19', '22', '1', '20', '4', '10'}","{'19', '22', '15', '1', '4'}"
51466,"{'19', '1', '14'}","{'19', '12', '1', '14'}","{'19', '4', '1'}","{'19', '17', '1', '14'}"
51467,{'19'},{'19'},{'19'},{'19'}
51468,"{'4', '1'}","{'22', '1', '14'}","{'22', '1'}","{'22', '4'}"
51469,"{'15', '19'}",,{'22'},"{'22', '1'}"
51470,"{'19', '15'}",{'15'},{'15'},
51471,"{'4', '19', '1'}","{'19', '4', '1'}","{'19', '1'}",{'1'}
51472,"{'15', '19', '1'}","{'15', '19', '1'}","{'22', '15', '19', '1'}","{'15', '19', '1'}"
51473,{'4'},{'4'},{'4'},{'4'}
51474,{'1'},{'1'},"{'22', '19'}","{'15', '5'}"
51475,{'19'},,,{'19'}
51476,"{'22', '19', '1'}","{'22', '1', '13'}",,"{'22', '1'}"
51477,,,{'20'},"{'20', '5'}"
51478,{'19'},,{'1'},"{'19', '1', '5'}"
51479,"{'22', '19'}",{'22'},{'22'},{'22'}
51480,{'1'},,{'1'},{'1'}
